listing_id,maximum,minimum,average
11492423,$100.00,$100.00,100.0
11494020,$98.00,$115.00,93.1485148514851
11498416,$90.00,$120.00,97.2463768115942
11498523,$90.00,$120.00,97.3134328358209
11498583,$90.00,$110.00,93.4246575342466
11512755,,,
11514237,$150.00,$100.00,136.227138643068
11521541,$680.00,$680.00,680.0
11528125,,,
11530331,$190.00,$180.00,182.857142857143
11553697,,,
11563716,$689.00,$459.00,578.722222222222
11569156,,,
11569331,$120.00,$120.00,120.0
11572070,$450.00,$175.00,237.942307692308
11579622,$85.00,$85.00,85.0
11583581,$80.00,$70.00,72.8352490421456
11584799,$85.00,$74.00,79.3225806451613
11585459,$220.00,$220.00,220.0
11588543,$325.00,$179.00,272.320261437908
11589644,$689.00,$229.00,309.609756097561
11590000,$629.00,$209.00,310.529411764706
11590512,$259.00,$169.00,220.428571428571
11592067,,,
11592154,,,
11593592,$95.00,$95.00,95.0
11618815,$99.00,$105.00,99.02
11624428,,,
11626869,$58.00,$58.00,58.0
11634638,,,
11634778,$200.00,$199.00,199.489795918367
11639480,$49.00,$49.00,49.0
11648212,,,
11648688,$399.00,$125.00,268.568245125348
11649321,$399.00,$125.00,268.308333333333
11653496,$350.00,$330.00,336.25
11656698,$250.00,$101.00,152.300675675676
11662212,$70.00,$52.00,62.6604651162791
11677211,,,
11686744,$389.00,$199.00,258.655172413793
11687031,$359.00,$259.00,292.793103448276
11687122,$369.00,$229.00,294.625
11688611,,,
11695285,$250.00,$215.00,215.511363636364
11701611,$210.00,$210.00,210.0
11710680,$319.00,$229.00,251.692307692308
11714059,$99.00,$99.00,99.0
11717217,,,
11734812,$689.00,$419.00,505.861313868613
11735784,$689.00,$419.00,502.602941176471
11739985,$246.00,$189.00,193.598240469208
11740527,$138.00,$128.00,131.125
11751289,,,
11757166,$89.00,$69.00,74.6949152542373
11757251,,,
11757376,$99.00,$109.00,101.809364548495
11758169,$500.00,$250.00,315.048231511254
11759332,$65.00,$55.00,62.2058823529412
11760822,$160.00,$100.00,141.981481481481
11767622,$98.00,$102.00,120.078947368421
11771810,$250.00,$250.00,250.0
11772497,,,
11787441,$425.00,$400.00,407.083333333333
11788394,$240.00,$220.00,228.051948051948
11796879,,,
11799482,,,
11818157,$103.00,$103.00,103.0
11826815,,,
11837857,$250.00,$250.00,250.0
11841986,$749.00,$229.00,334.822784810127
11842312,$679.00,$229.00,318.9
11853416,$225.00,$189.00,189.214285714286
11856912,,,
11861063,$77.00,$70.00,72.4416666666667
11863590,$399.00,$125.00,265.676966292135
11866651,$700.00,"$1,000.00",388.300751879699
11866869,,,
11873789,$300.00,$275.00,283.028985507246
11885148,$325.00,$205.00,254.697368421053
11885653,,,
11890768,$156.00,$120.00,131.197674418605
11896394,$105.00,$105.00,105.0
11902134,$300.00,$300.00,300.0
11905849,$207.00,$207.00,207.0
11906382,,,
11907764,$99.00,$79.00,93.9515151515152
11912139,$65.00,$60.00,60.0344827586207
11921486,$90.00,$90.00,90.0
11922134,$165.00,$165.00,165.0
11924459,$135.00,$110.00,117.634854771784
11927580,,,
11940785,,,
11946029,$100.00,$100.00,100.0
11947150,,,
11948017,,,
11963384,$686.00,$330.00,396.844827586207
11964926,$60.00,$52.00,57.8972809667674
11966297,$200.00,$150.00,178.571428571429
11967208,,,
11968079,$571.00,$239.00,339.602272727273
11970702,$700.00,$700.00,700.0
11980767,$160.00,$160.00,160.0
11981674,$686.00,$354.00,453.558659217877
11982313,$686.00,$354.00,454.005714285714
11983286,$800.00,$51.00,57.4961832061069
11983535,$686.00,$354.00,452.136363636364
11985521,$548.00,$285.00,360.090909090909
11986653,$55.00,$45.00,47.2535211267606
11987762,$663.00,$399.00,470.022727272727
11990528,,,
11992431,$75.00,$70.00,71.4
12020004,$185.00,$137.00,142.483870967742
12020829,$297.00,$207.00,295.536585365854
12022134,$68.00,$59.00,66.5766871165644
12023024,$60.00,$40.00,54.3119533527697
12026868,,,
12033661,$70.00,$70.00,70.0
12034317,,,
12047758,$450.00,$159.00,228.391780821918
12049787,$187.00,$170.00,170.21935483871
12051674,$300.00,$144.00,146.492753623188
12052288,$150.00,$115.00,131.25
12052292,$44.00,$44.00,44.0
12052820,$145.00,$120.00,129.920227920228
12067685,$135.00,$125.00,126.081081081081
12069214,$250.00,$220.00,220.776699029126
12071820,$71.00,$70.00,70.0175438596491
12072006,,,
12074204,$27.00,$27.00,27.0
12081834,$199.00,$175.00,175.694915254237
12087989,$250.00,$220.00,220.673076923077
12088322,$537.00,$342.00,406.817142857143
12089399,$514.00,$239.00,319.189944134078
12092499,$865.00,"$1,009.00",308.239766081871
12094488,$390.00,$250.00,324.0
12102482,$514.00,$239.00,319.189944134078
12103501,$34.00,$34.00,34.0
12109171,$175.00,$175.00,175.0
12125635,$80.00,$79.00,79.8160535117057
12126299,$275.00,$275.00,275.0
12130434,$399.00,$349.00,355.963788300836
12143408,$350.00,$220.00,221.207430340557
12147973,,,
12154150,,,
12154934,$199.00,$139.00,185.685314685315
12175961,$35.00,$35.00,35.0
12176027,,,
12183851,$70.00,$70.00,70.0
12184433,$999.00,$999.00,999.0
12190053,$275.00,$200.00,211.607142857143
12191871,$99.00,$101.00,100.675675675676
12205324,,,
12208307,,,
12208806,$170.00,$160.00,162.849315068493
12209147,$125.00,$125.00,125.0
12209339,$125.00,$125.00,125.0
12209652,$500.00,$500.00,500.0
12210223,$220.00,$220.00,220.0
12211821,$169.00,$158.00,158.136222910217
12221012,$500.00,$400.00,401.869158878505
12232615,,,
12233043,$90.00,$120.00,97.7922077922078
12233225,$90.00,$120.00,97.4626865671642
12233285,$90.00,$120.00,96.25
12233830,$210.00,$115.00,188.435483870968
12246137,$445.00,$216.00,280.59217877095
12247217,$525.00,$319.00,390.122905027933
12253029,$125.00,$125.00,125.0
12253499,$97.00,$95.00,95.1044776119403
12254831,,,
12262803,,,
12263690,$617.00,$342.00,425.0
12264207,,,
12264926,,,
12265433,$400.00,$400.00,400.0
12268144,,,
12269155,$225.00,$200.00,207.142857142857
12270833,,,
12274601,$65.00,$65.00,65.0
12284774,$411.00,$216.00,286.543689320388
12286410,$314.00,$225.00,284.80625
12287687,$777.00,$365.00,461.692737430168
12287958,$215.00,$215.00,215.0
12290477,,,
12290886,$215.00,$215.00,215.0
12291029,$200.00,$200.00,200.0
12301081,$434.00,$239.00,333.067039106145
12302222,$548.00,$342.00,439.849162011173
12303347,$434.00,$239.00,333.388571428571
12304165,$99.00,$200.00,96.1052631578947
12306135,,,
12308161,$99.00,$100.00,99.875
12308927,$52.00,$44.00,46.8863636363636
12309083,$400.00,$175.00,269.038869257951
12318093,$195.00,$195.00,195.0
12320063,,,
12339410,$100.00,$100.00,100.0
12343588,$230.00,$165.00,202.097472924188
12344014,,,
12351909,$129.00,$109.00,115.449275362319
12356183,$434.00,$239.00,333.067039106145
12356962,$275.00,$275.00,275.0
12357955,$354.00,$205.00,267.76213592233
12359031,$468.00,$319.00,382.653631284916
12359181,,,
12362389,,,
12363660,$221.00,$206.00,210.152542372881
12365159,,,
12365454,$305.00,$290.00,291.766323024055
12366845,,,
12368012,$295.00,$295.00,295.0
12368082,$65.00,$51.00,58.9354838709677
12372052,$171.00,$105.00,141.909090909091
12379725,$239.00,$237.00,238.611842105263
12382239,,,
12383204,$686.00,$354.00,454.005714285714
12383703,$686.00,$354.00,451.325714285714
12384469,$150.00,$150.00,150.0
12386020,$75.00,$75.00,75.0
12390027,$205.00,$175.00,193.027777777778
12407753,,,
12409042,$99.00,$150.00,92.8813559322034
12425501,$349.00,"$1,500.00",297.512578616352
12426823,,,
12426977,$135.00,$120.00,120.89552238806
12428994,$686.00,$354.00,446.614457831325
12432535,$200.00,$200.00,200.0
12432623,$85.00,$85.00,85.0
12436115,$300.00,$135.00,136.997245179063
12446656,$82.00,$80.00,80.7822580645161
12463075,$64.00,$64.00,64.0
12463555,,,
12489916,,,
12492474,$55.00,$45.00,47.8502415458937
12493396,,,
12494334,$157.00,$100.00,141.881868131868
12496332,,,
12497846,,,
12504504,$100.00,$100.00,100.0
12508801,$250.00,$200.00,206.810035842294
12515067,,,
12517081,,,
12534735,$108.00,$100.00,100.557142857143
12535687,$110.00,$110.00,110.0
12540640,$57.00,$52.00,53.1521739130435
12541136,$250.00,$230.00,235.555555555556
12545716,$249.00,$229.00,237.157894736842
12560987,$529.00,$149.00,229.255591054313
12563549,$450.00,$400.00,414.772727272727
12566065,$60.00,$60.00,60.0
12580274,$65.00,$65.00,65.0
12581300,,,
12585455,$200.00,$175.00,180.46875
12586305,$70.00,$70.00,70.0
12587887,$399.00,$329.00,331.978723404255
12592117,$311.00,"$1,500.00",289.13056379822
12592696,,,
12593225,$31.00,$31.00,31.0
12593295,$65.00,$65.00,65.0
12593655,$31.00,$31.00,31.0
12593869,$31.00,$31.00,31.0
12599820,,,
12603280,$232.00,$232.00,232.0
12604733,$199.00,$199.00,199.0
12608363,,,
12618291,$800.00,$300.00,366.763005780347
12620315,,,
12621291,$230.00,$215.00,224.0
12626504,$250.00,$190.00,206.595744680851
12627225,$75.00,$60.00,64.2857142857143
12628940,,,
12630619,$160.00,$125.00,157.982456140351
12639344,$450.00,$125.00,223.074585635359
12646288,$115.00,$115.00,115.0
12647606,$75.00,$75.00,75.0
12648403,$165.00,$130.00,140.498360655738
12652181,,,
12653367,$200.00,$200.00,200.0
12655758,$65.00,$65.00,65.0
12657537,$155.00,$135.00,139.975
12665563,$185.00,$150.00,175.625
12667158,,,
12672097,$426.00,$350.00,383.68016194332
12679021,,,
12683680,$309.00,$300.00,300.025787965616
12699603,,,
12707324,,,
12708781,$297.00,$149.00,244.247813411079
12709469,,,
12726343,$185.00,$175.00,183.344827586207
12727401,$50.00,$50.00,50.0
12735111,$55.00,$55.00,55.0
12735138,,,
12736032,$11.00,$11.00,11.0
12736777,$150.00,$150.00,150.0
12738641,,,
12738816,$199.00,$189.00,196.009216589862
12739300,$70.00,$70.00,70.0
12750816,,,
12752020,$250.00,$150.00,227.563025210084
12752442,$80.00,$100.00,123.644444444444
12755021,,,
12756776,$267.00,$200.00,231.203910614525
12761363,,,
12781774,$99.00,$99.00,99.0
12784064,$225.00,$200.00,219.435483870968
12789527,$100.00,$100.00,100.0
12796034,,,
12796808,$95.00,$53.00,66.7307692307692
12797493,$51.00,$40.00,42.4551083591331
12803718,$250.00,$195.00,210.451505016722
12806707,$60.00,$60.00,60.0
12811191,$70.00,$70.00,70.0
12812461,$236.00,$225.00,225.952380952381
12815192,$150.00,$150.00,150.0
12824498,,,
12825412,,,
12826145,$185.00,$159.00,162.410179640719
12826881,$80.00,$75.00,78.3333333333333
12828996,,,
12830117,$245.00,$245.00,245.0
12833084,,,
12835086,$120.00,$105.00,118.950177935943
12843196,$500.00,$200.00,327.384615384615
12849003,$89.00,$84.00,84.0274509803922
12849985,,,
12854553,,,
12855005,,,
12855343,$50.00,$40.00,47.4814814814815
12855396,$57.00,$42.00,52.9120234604106
12856007,$55.00,$55.00,55.0
12857811,$75.00,$60.00,64.3922651933702
12857981,$75.00,$60.00,64.3994413407821
12865092,$100.00,$100.00,100.0
12868343,,,
12870514,$500.00,$238.00,249.089947089947
12871837,$102.00,$100.00,100.005494505495
12873268,,,
12873438,$249.00,$190.00,196.626811594203
12873559,,,
12874603,,,
12888054,$295.00,$275.00,282.564102564103
12890156,$149.00,$149.00,149.0
12891323,$85.00,$85.00,85.0
12897110,$207.00,$165.00,183.827586206897
12898806,$220.00,$220.00,220.0
12899026,$232.00,$232.00,232.0
12899321,$242.00,$242.00,242.0
12902509,,,
12904318,$58.00,$55.00,55.85
12914154,$175.00,$135.00,157.800699300699
12915510,$429.00,$229.00,285.986301369863
12916551,$199.00,$119.00,168.504132231405
12927298,$285.00,$285.00,285.0
12930651,,,
12932001,$300.00,$300.00,300.0
12949270,,,
12949309,$361.00,$361.00,361.0
12953937,$773.00,$109.00,252.540636042403
12957423,$190.00,$119.00,175.432989690722
12962229,,,
12969783,$315.00,$315.00,315.0
12971157,,,
12971329,$65.00,$55.00,57.8307692307692
12972378,"$4,000.00","$4,000.00",4.0
12973308,$450.00,$150.00,244.281045751634
12979965,$150.00,$120.00,129.854545454545
12984263,$489.00,$219.00,311.48275862069
12984748,$469.00,$349.00,368.324324324324
12986016,$369.00,$299.00,337.648648648649
12986892,$379.00,$319.00,351.837837837838
12987348,$989.00,"$1,011.00",432.856115107914
12994227,$85.00,$55.00,66.4285714285714
12997241,,,
12997334,,,
12998272,$286.00,$200.00,263.890909090909
12998582,,,
13000520,$90.00,$65.00,80.8333333333333
13002808,$74.00,$74.00,74.0
13004551,$529.00,$529.00,529.0
13005579,$954.00,"$1,043.00",339.329411764706
13007112,,,
13007124,$148.00,$115.00,122.652459016393
13007181,$115.00,$100.00,114.758064516129
13015353,$350.00,$350.00,350.0
13015653,$39.00,$39.00,39.0
13015767,$72.00,$55.00,65.0152905198777
13015832,$257.00,$207.00,255.983739837398
13015927,$207.00,$199.00,200.557046979866
13017064,,,
13017162,$199.00,$199.00,199.0
13017460,$232.00,$232.00,232.0
13018428,$315.00,$315.00,315.0
13019695,$187.00,$187.00,187.0
13024208,,,
13024385,$809.00,$269.00,380.688311688312
13027627,$45.00,$45.00,45.0
13028092,$142.00,$102.00,135.949019607843
13028247,$90.00,$66.00,78.3137254901961
13028899,$68.00,$65.00,65.8650306748466
13028935,,,
13031523,,,
13032590,$210.00,$175.00,193.826086956522
13037372,$63.00,$46.00,54.3372093023256
13041602,$62.00,$62.00,62.0
13041752,$48.00,$48.00,48.0
13044229,$250.00,$150.00,183.333333333333
13045194,$349.00,$299.00,342.906810035842
13046976,$145.00,$135.00,143.888888888889
13054720,$135.00,$135.00,135.0
13056513,$150.00,$135.00,137.992957746479
13060113,$550.00,$408.00,539.876404494382
13060366,$100.00,$100.00,100.0
13062783,,,
13063952,$55.00,$55.00,55.0
13064781,$201.00,$200.00,200.009174311927
13073078,,,
13074722,,,
13076586,,,
13077603,$35.00,$35.00,35.0
13078025,$450.00,$275.00,305.161290322581
13078068,$200.00,$150.00,159.21768707483
13078148,$239.00,$239.00,239.0
13078164,$175.00,$175.00,175.0
13079659,$839.00,$279.00,376.522935779817
13079902,,,
13081090,$839.00,$279.00,397.157894736842
13081347,,,
13082258,,,
13083058,,,
13083342,$250.00,$250.00,250.0
13090471,,,
13098572,$129.00,$129.00,129.0
13100828,$130.00,$130.00,130.0
13101775,,,
13107648,$150.00,$120.00,125.9375
13110084,$249.00,$150.00,205.459459459459
13110347,$74.00,$60.00,66.5151515151515
13110631,$400.00,$130.00,223.229559748428
13111691,$155.00,$146.00,149.035714285714
13113079,$131.00,$120.00,120.161764705882
13113748,,,
13121821,$299.00,$179.00,201.697674418605
13126713,$150.00,$130.00,134.730027548209
13129109,$180.00,$135.00,162.536023054755
13138055,$75.00,$100.00,80.8389261744966
13140867,$200.00,$175.00,178.092783505155
13147585,$65.00,$55.00,57.9032258064516
13151270,$150.00,$150.00,150.0
13152370,$253.00,$245.00,245.117647058824
13156872,,,
13163259,,,
13168176,$96.00,$96.00,96.0
13171246,,,
13188046,,,
13190410,$975.00,$324.00,533.898305084746
13192046,$250.00,$220.00,248.285714285714
13214949,,,
13215952,,,
13216268,$500.00,$500.00,500.0
13218392,,,
13218729,$299.00,$299.00,299.0
13221129,$489.00,$219.00,305.256983240223
13222465,$95.00,$95.00,95.0
13225005,$178.00,$178.00,178.0
13233001,$150.00,$150.00,150.0
13233250,$223.00,$199.00,199.721875
13236820,$69.00,$49.00,55.7391304347826
13236936,$55.00,$55.00,55.0
13239143,$35.00,$35.00,35.0
13242393,$39.00,$39.00,39.0
13248823,,,
13249829,,,
13251243,$145.00,$100.00,126.449275362319
13258244,$35.00,$35.00,35.0
13261006,,,
13261681,$72.00,$53.00,66.3820895522388
13264687,,,
13265095,$200.00,$200.00,200.0
13266133,$85.00,$79.00,83.4770642201835
13266176,$77.00,$55.00,59.8
13266833,$99.00,$100.00,99.9429657794677
13275308,$989.00,"$1,011.00",413.883076923077
13275334,$75.00,$75.00,75.0
13275579,$65.00,$60.00,61.3746223564955
13281106,$150.00,$150.00,150.0
13282275,,,
13294558,$315.00,$199.00,277.951219512195
13294824,$131.00,$105.00,109.954545454545
13295184,$401.00,$200.00,329.042553191489
13295386,,,
13296735,$95.00,$95.00,95.0
13298014,,,
13298108,$180.00,$180.00,180.0
13298137,$33.00,$33.00,33.0
13298546,$209.00,$209.00,209.0
13300621,$316.00,$200.00,280.3125
13306033,$289.00,$156.00,243.303571428571
13306811,$119.00,$119.00,119.0
13307513,,,
13313124,$76.00,$68.00,70.6837606837607
13318173,$275.00,$275.00,275.0
13318312,,,
13325983,,,
13327034,$90.00,$80.00,82.8793774319066
13330146,$240.00,$240.00,240.0
13331733,$299.00,$200.00,280.851063829787
13333256,,,
13333623,,,
13333862,,,
13334098,,,
13342372,$135.00,$130.00,130.961538461538
13344433,$170.00,$150.00,169.487179487179
13345701,$90.00,$40.00,82.6747720364742
13347495,,,
13355213,$80.00,$100.00,96.1538461538462
13363171,,,
13371105,$41.00,$36.00,39.9372693726937
13374617,$31.00,$31.00,31.0
13374823,$95.00,$85.00,90.4545454545455
13375092,,,
13376457,,,
13377097,$160.00,$130.00,147.464285714286
13378923,$170.00,$145.00,157.957446808511
13378936,$196.00,$155.00,168.37012987013
13378987,,,
13379155,,,
13381254,$185.00,$185.00,185.0
13391024,$90.00,$105.00,111.283185840708
13391054,$100.00,$100.00,100.0
13391640,,,
13393418,$160.00,$135.00,139.584905660377
13394184,,,
13397201,$176.00,$175.00,175.029411764706
13397390,$500.00,$500.00,500.0
13414159,$350.00,$234.00,247.952380952381
13414367,$150.00,$150.00,150.0
13415232,$75.00,$75.00,75.0
13415816,$99.00,$99.00,99.0
13415984,$100.00,$100.00,100.0
13417233,$66.00,$62.00,63.1314741035857
13417639,$80.00,$80.00,80.0
13421289,$210.00,$115.00,122.176470588235
13426831,,,
13430656,$140.00,$100.00,131.346153846154
13433298,$150.00,$140.00,148.666666666667
13433317,$119.00,$105.00,115.523076923077
13433475,$282.00,$173.00,263.860058309038
13434817,$219.00,$194.00,204.58064516129
13435185,$63.00,$63.00,63.0
13443430,,,
13443949,$65.00,$65.00,65.0
13445221,$575.00,$299.00,563.171428571429
13449049,,,
13449737,$247.00,$247.00,247.0
13450030,$90.00,$40.00,82.6586102719033
13450880,$219.00,$149.00,176.5
13451383,$80.00,$100.00,85.8823529411765
13460331,$200.00,$135.00,143.039215686275
13462519,$130.00,$130.00,130.0
13464674,$158.00,$138.00,138.16
13466910,$600.00,"$1,500.00",496.020408163265
13477286,,,
13477535,$98.00,$85.00,97.891364902507
13478348,$182.00,$179.00,181.5
13478868,$42.00,$38.00,40.9340659340659
13487348,$60.00,$60.00,60.0
13490438,$55.00,$33.00,40.7150684931507
13491626,,,
13494185,$153.00,$125.00,141.791044776119
13509242,$85.00,$105.00,77.2159090909091
13509665,$65.00,$49.00,53.5273311897106
13510994,$215.00,$215.00,215.0
13512459,$96.00,$80.00,86.2197802197802
13512551,$199.00,$199.00,199.0
13512930,,,
13513012,$94.00,$104.00,96.2222222222222
13513696,,,
13514017,$344.00,$225.00,303.003267973856
13515084,$85.00,$35.00,77.6979472140763
13521713,$239.00,$190.00,212.227272727273
13521992,$159.00,$129.00,138.626470588235
13524454,,,
13525610,$90.00,$120.00,93.7012987012987
13530359,,,
13531200,$76.00,$70.00,71.3454545454545
13532311,$432.00,$100.00,184.825
13544430,,,
13545648,$315.00,$315.00,315.0
13546070,$244.00,$239.00,239.029411764706
13546414,$83.00,$53.00,65.9685714285714
13547301,$150.00,$150.00,150.0
13547391,,,
13549924,$224.00,$200.00,200.451807228916
13550412,,,
13550969,$980.00,"$1,011.00",327.48595505618
13555596,,,
13564281,,,
13564587,$85.00,$85.00,85.0
13564762,$31.00,$31.00,31.0
13565183,$31.00,$31.00,31.0
13565466,,,
13565471,$29.00,$29.00,29.0
13573506,,,
13574652,,,
13577929,,,
13578106,$50.00,$50.00,50.0
13578911,,,
13584884,$61.00,$59.00,59.4444444444444
13585624,$949.00,"$1,006.00",296.333333333333
13586128,$992.00,"$1,007.00",390.66265060241
13586491,$98.00,$103.00,110.166666666667
13586841,$98.00,$103.00,110.783382789318
13589343,$430.00,$159.00,216.535168195719
13590412,,,
13591091,$149.00,$129.00,135.12084592145
13591607,$99.00,$100.00,103.240740740741
13592046,$80.00,$100.00,85.4545454545455
13594886,$99.00,$103.00,102.592833876222
13602808,$349.00,$289.00,327.545454545455
13605196,$162.00,$102.00,131.443243243243
13605430,,,
13606268,$999.00,$150.00,690.057534246575
13613562,$174.00,$174.00,174.0
13613812,$150.00,$135.00,139.241071428571
13614982,$245.00,$225.00,228.243243243243
13621476,,,
13622776,$85.00,$85.00,85.0
13623390,$125.00,$100.00,100.396825396825
13624476,$275.00,$275.00,275.0
13624929,$80.00,$80.00,80.0
13624971,,,
13636659,$98.00,$103.00,111.68023255814
13638077,$98.00,$103.00,113.594202898551
13640138,,,
13642024,$125.00,$125.00,125.0
13642260,,,
13642397,,,
13642405,,,
13642655,,,
13651290,$70.00,$55.00,60.1724137931034
13652374,,,
13652639,$719.00,$229.00,335.372549019608
13652746,$249.00,$209.00,219.47619047619
13653016,$289.00,$179.00,219.533333333333
13653233,$359.00,$249.00,275.0
13655073,$150.00,$150.00,150.0
13655923,$64.00,$60.00,61.1666666666667
13656292,,,
13656969,$40.00,$35.00,38.4354838709677
13658522,,,
13658697,,,
13667826,,,
13669224,,,
13671334,$325.00,$150.00,156.006289308176
13672165,,,
13674701,$180.00,$180.00,180.0
13674964,$189.00,$137.00,150.033333333333
13677640,,,
13681910,,,
13684251,$139.00,$139.00,139.0
13684319,$39.00,$36.00,37.2652173913043
13684464,$239.00,$239.00,239.0
13685207,,,
13685228,,,
13685577,,,
13685592,,,
13686161,$439.00,$199.00,262.275862068966
13687764,,,
13696794,$77.00,$51.00,69.5714285714286
13697464,$215.00,$215.00,215.0
13697486,,,
13697676,$37.00,$35.00,35.0289855072464
13697966,$165.00,$165.00,165.0
13698137,$71.00,$71.00,71.0
13699440,$134.00,$123.00,123.380952380952
13707814,$250.00,$250.00,250.0
13709092,$150.00,$150.00,150.0
13709190,$89.00,$89.00,89.0
13711334,$248.00,$185.00,224.931677018634
13713143,$187.00,$155.00,169.1875
13713445,$187.00,$170.00,172.266666666667
13713713,$250.00,$250.00,250.0
13714817,$193.00,$155.00,167.24
13714934,,,
13723404,$569.00,$209.00,289.0
13724578,,,
13728510,$254.00,$153.00,236.897590361446
13729738,$132.00,$122.00,125.40127388535
13730500,$250.00,$250.00,250.0
13733558,$60.00,$50.00,59.8
13733887,$459.00,$239.00,308.392097264438
13735741,,,
13744821,$400.00,$400.00,400.0
13746896,$225.00,$199.00,201.0
13750763,$150.00,$100.00,122.222222222222
13751426,$70.00,$70.00,70.0
13751871,$150.00,$150.00,150.0
13752754,,,
13753007,,,
13762650,$369.00,$299.00,337.648648648649
13767907,,,
13768853,,,
13778731,$275.00,$275.00,275.0
13782612,,,
13788865,$164.00,$160.00,160.307692307692
13793578,$325.00,$250.00,267.647058823529
13795095,$50.00,$50.00,50.0
13796564,$75.00,$75.00,75.0
13797162,$150.00,$150.00,150.0
13797236,,,
13800294,,,
13800505,$133.00,$115.00,121.163636363636
13801598,,,
13810937,,,
13812075,$235.00,$140.00,218.582089552239
13813149,,,
13813380,$300.00,$300.00,300.0
13813809,$550.00,$250.00,256.741573033708
13814175,$499.00,$125.00,359.759643916914
13816458,$54.00,$44.00,49.9644012944984
13820571,,,
13822146,$85.00,$85.00,85.0
13824970,$98.00,$198.00,191.712574850299
13827734,$75.00,$75.00,75.0
13829133,$225.00,$125.00,127.127659574468
13830152,$77.00,$65.00,65.702479338843
13836832,,,
13848636,$400.00,$400.00,400.0
13855525,$100.00,$100.00,100.0
13861258,,,
13863117,$89.00,$119.00,118.913173652695
13863190,$120.00,$120.00,120.0
13864196,$89.00,$109.00,108.575757575758
13864415,$99.00,$99.00,99.0
13864771,$90.00,$89.00,89.5354330708661
13864961,$99.00,$90.00,98.1866666666667
13865867,$70.00,$70.00,70.0
13866156,$160.00,$149.00,157.666666666667
13866603,$80.00,$80.00,80.0
13872339,$329.00,$229.00,312.17679558011
13874533,$99.00,$110.00,139.562130177515
13879099,,,
13884549,$76.00,$61.00,65.6912751677852
13888974,$36.00,$36.00,36.0
13907143,,,
13908031,$89.00,$89.00,89.0
13908638,$99.00,$115.00,112.217391304348
13911832,$295.00,$275.00,294.516129032258
13912429,$300.00,$150.00,279.545454545455
13912467,$354.00,$296.00,348.646153846154
13912470,$346.00,$256.00,339.980891719745
13912472,$324.00,$254.00,312.258064516129
13912943,,,
13918656,$950.00,$350.00,531.461318051576
13924495,$343.00,$298.00,323.804487179487
13926017,$290.00,$290.00,290.0
13926201,,,
13926704,$48.00,$48.00,48.0
13927765,$175.00,$142.00,157.699088145897
13928082,$120.00,$120.00,120.0
13928400,$129.00,$129.00,129.0
13937181,$47.00,$40.00,40.6616541353383
13938959,$79.00,$79.00,79.0
13942919,$200.00,$199.00,199.010752688172
13943142,,,
13951039,$200.00,$175.00,189.642857142857
13951579,,,
13955674,$60.00,$45.00,49.3342776203966
13959444,$600.00,$450.00,475.909090909091
13960193,,,
13960293,$110.00,$110.00,110.0
13968572,$185.00,$150.00,158.666666666667
13968660,$45.00,$45.00,45.0
13969106,$142.00,$110.00,125.354838709677
13969217,$128.00,$128.00,128.0
13978700,$450.00,$450.00,450.0
13979354,$99.00,$75.00,90.8291316526611
13980127,,,
13992811,$97.00,$97.00,97.0
13993185,$200.00,$200.00,200.0
13993626,,,
13994056,$99.00,$100.00,107.677966101695
13995573,$525.00,$410.00,521.380952380952
13996398,,,
13998602,$80.00,$100.00,123.733766233766
14013583,$143.00,$135.00,135.245614035088
14013663,$185.00,$185.00,185.0
14025410,,,
14026059,$75.00,$70.00,72.258064516129
14035936,$600.00,$600.00,600.0
14035943,,,
14037899,$208.00,$208.00,208.0
14040282,$96.00,$96.00,96.0
14040844,$400.00,$160.00,183.810240963855
14041036,$280.00,$145.00,177.647975077882
14043390,$150.00,$150.00,150.0
14044530,,,
14055624,$58.00,$38.00,46.6575342465753
14055887,$45.00,$29.00,33.2520547945205
14056340,$70.00,$60.00,60.3614457831325
14057189,$90.00,$100.00,107.094017094017
14057466,$150.00,$150.00,150.0
14071446,,,
14072256,$99.00,$115.00,114.478260869565
14072546,$99.00,$115.00,114.155555555556
14073235,$295.00,$199.00,231.723404255319
14074739,$300.00,$190.00,244.8
14075290,$99.00,$115.00,114.130434782609
14083611,$99.00,$115.00,114.05
14085771,$390.00,$200.00,218.47491638796
14086516,$65.00,$50.00,63.7637362637363
14090779,$69.00,$69.00,69.0
14091605,$94.00,$94.00,94.0
14092430,,,
14092792,$59.00,$59.00,59.0
14093943,$97.00,$101.00,96.9487179487179
14094279,$170.00,$149.00,160.0
14104621,$128.00,$126.00,127.333333333333
14105971,$119.00,$103.00,116.347826086957
14107067,$250.00,$175.00,236.352459016393
14109003,,,
14109809,$87.00,$87.00,87.0
14110129,$299.00,$250.00,293.457478005865
14110186,$79.00,$79.00,79.0
14110777,$45.00,$45.00,45.0
14122467,,,
14124430,$455.00,$266.00,400.797142857143
14125957,$164.00,$150.00,151.393939393939
14127153,$34.00,$31.00,31.2961876832845
14136069,$220.00,$220.00,220.0
14136509,$120.00,$120.00,120.0
14137262,$80.00,$80.00,80.0
14141920,$87.00,$81.00,83.1666666666667
14147343,,,
14151531,$126.00,$126.00,126.0
14153636,$79.00,$150.00,79.9466666666667
14158636,$179.00,$179.00,179.0
14159799,$165.00,$165.00,165.0
14161407,,,
14168664,$147.00,$115.00,124.397660818713
14178758,$85.00,$85.00,85.0
